To Date,AQI,CO (mg/m³),NO₂ (µg/m³ ),O₃ (µg/m³ ),H₂S (µg/m³ ),NO (µg/m³ ),SO₂ (µg/m³),R. Humidity (%),Leq (dB),Light (Lux),Lmax (dB),Lmin (dB),PM₂.₅ (µg/m³ ),PM₁₀ (µg/m³),PM₁ (µg/m³ ),Temperature (°C),UV ( Index),Wind Direction (degree),Wind Speed (m/s),Station,CO₂ (ppm),Battery (%),Month,Month Index,Day,Day Index,Hour,Year,Date,Wind Speed (km/h),Wind Direction (compass)
2020-12-15 00:59:00,17,1.75,34.32,39.2,22.68,61.56,0.6,46.62,58.16,13846.93,69.21,49.84,0,0,0,15.47,1.84,140.79,1.57,ATC Tower,504.55,0,December,12,Tuesday,1,0,2020,2020-12-15,5.652,SE
2020-12-15 00:59:00,18,1.83,10.82,9.54,11.43,11.56,2.25,46.59,60.6,4083.62,76.58,45.84,0.74,2.69,0.15,15.49,0.48,140.79,1.55,Secondary Runway 01,0,0,December,12,Tuesday,1,0,2020,2020-12-15,5.58,SE
2020-12-16 00:59:00,16,1.66,27.1,37.83,14.68,47.44,1.47,33.97,60.48,13591.43,74.66,50.82,0,0,0,16.76,1.74,165,3.52,ATC Tower,496.4,0,December,12,Wednesday,2,0,2020,2020-12-16,12.672,SSE
2020-12-16 00:59:00,16,1.67,7.41,9.76,9.91,10.16,1.83,34.13,59.65,3963.42,74.47,45.47,0.54,1.84,0.13,16.67,0.47,164.58,3.54,Secondary Runway 01,0,0,December,12,Wednesday,2,0,2020,2020-12-16,12.744,SSE
2020-12-17 00:59:00,16,1.69,7.79,8.11,11.56,9.4,3.88,30.65,59.25,4117.06,74.85,45.04,0.47,1.48,0.1,17.88,0.45,166.25,3,Secondary Runway 01,0,0,December,12,Thursday,3,0,2020,2020-12-17,10.8,SSE
2020-12-17 00:59:00,16,1.67,30.35,38.22,20.55,43.61,2.23,30.74,60.91,13397.83,74.3,50.58,0,0,0,17.93,1.68,166.67,3,ATC Tower,496.78,0,December,12,Thursday,3,0,2020,2020-12-17,10.8,SSE
2020-12-18 00:59:00,16,1.67,6.7,5.4,13.66,9.41,7.57,41.56,59.93,4101.03,75.17,46.08,0.95,2.84,0.2,18.14,0.45,164.58,2.27,Secondary Runway 01,0,0,December,12,Friday,4,0,2020,2020-12-18,8.172,SSE
2020-12-18 00:59:00,16,1.64,31.48,35.61,32.7,47.13,5.34,41.71,60.39,13215.3,73.03,50.71,0,0,0,18.1,1.65,149.58,2.27,ATC Tower,502.94,0,December,12,Friday,4,0,2020,2020-12-18,8.172,SSE
2020-12-19 00:59:00,16,1.64,28.45,38.22,17.1,32.72,0.68,65.16,59.36,10764.75,72.26,50.1,0,0,0,15.55,1.13,108.75,2.33,ATC Tower,504.29,0,December,12,Saturday,5,0,2020,2020-12-19,8.388,ESE
2020-12-19 00:59:00,15,1.59,5.31,7.09,9.59,7.06,1.89,64.98,60.57,3680.96,75.81,46.7,0.68,1.45,0.26,15.57,0.3,109.58,2.3,Secondary Runway 01,0,0,December,12,Saturday,5,0,2020,2020-12-19,8.28,ESE
2020-12-20 00:59:00,16,1.62,27.96,38.48,8.35,30.85,0.03,63.4,59.58,7073.62,73.48,50.62,0,0,0,14.89,0.56,70.58,2.77,ATC Tower,508.23,0,December,12,Sunday,6,0,2020,2020-12-20,9.972,ENE
2020-12-20 00:59:00,15,1.57,4.25,5.56,8.88,7.5,0.63,63.47,60.61,4052.22,75.47,47.25,0.61,1.6,0.21,14.9,0.33,69.75,2.77,Secondary Runway 01,0,0,December,12,Sunday,6,0,2020,2020-12-20,9.972,ENE
2020-12-21 00:59:00,16,1.66,29.79,41.42,7.26,34.34,0.47,62.34,59.55,7221.12,72.49,50.37,0,0,0,14.31,0.59,83.17,2.36,ATC Tower,504.14,0,December,12,Monday,0,0,2020,2020-12-21,8.496,E
2020-12-21 00:59:00,16,1.6,4.44,6.58,8.77,8.01,0.76,62.47,60.6,3583.5,75.97,46.58,0.51,1.09,0.22,14.35,0.27,83.17,2.41,Secondary Runway 01,0,0,December,12,Monday,0,0,2020,2020-12-21,8.676,E
2020-12-22 00:59:00,16,1.62,26.21,39.4,9.34,45.2,0,56.39,57.91,11994.61,71.4,48.54,0,0,0,14.18,1.35,134.04,1.89,ATC Tower,497.49,0,December,12,Tuesday,1,0,2020,2020-12-22,6.804,SE
2020-12-22 00:59:00,16,1.61,5.1,7.05,8.61,8.86,0.58,56.41,57.58,3372.76,73.15,45.26,0.35,0.9,0.13,14.2,0.29,132.38,1.91,Secondary Runway 01,0,0,December,12,Tuesday,1,0,2020,2020-12-22,6.876,SE
2020-12-23 00:59:00,17,1.71,7.43,7.66,10.37,10.5,1.26,50.02,57.58,3907.35,73.31,45.08,0.41,1.46,0.1,15.18,0.39,130.13,1.84,Secondary Runway 01,0,0,December,12,Wednesday,2,0,2020,2020-12-23,6.624,SE
2020-12-23 00:59:00,16,1.66,29.75,38.77,16.81,52.85,0.03,49.88,58.04,12676.43,70.96,49.24,0.01,0.01,0,15.2,1.56,130.54,1.97,ATC Tower,498.5,0,December,12,Wednesday,2,0,2020,2020-12-23,7.092,SE
2020-12-24 00:59:00,18,1.83,32.42,35.65,22.23,69.63,1.44,44.16,59.27,13324.74,72.03,50.59,0,0,0,16.82,1.67,159.63,2.12,ATC Tower,505.7,0,December,12,Thursday,3,0,2020,2020-12-24,7.632,SSE
2020-12-24 00:59:00,18,1.88,7.88,6.26,12.02,14.07,7.07,44.17,57.41,3981.77,73.21,44.6,1.03,4.19,0.22,16.79,0.41,160.46,2.14,Secondary Runway 01,0,0,December,12,Thursday,3,0,2020,2020-12-24,7.704,SSE
2020-12-25 00:59:00,16,1.62,4.12,4.46,10.96,8.87,2.54,46.1,57.37,4293.97,71.81,46.56,0.27,0.77,0.07,15.58,0.41,179.04,2.69,Secondary Runway 01,0,0,December,12,Friday,4,0,2020,2020-12-25,9.684,S
2020-12-25 00:59:00,16,1.66,24.65,35.47,21.62,52.64,1.1,46.19,58.31,11558.12,70.28,49.94,0,0,0,15.62,1.31,178.21,2.67,ATC Tower,492.9,0,December,12,Friday,4,0,2020,2020-12-25,9.612,S
2020-12-26 00:59:00,15,1.56,3.46,5.6,8.39,8.32,0.34,47.35,56.57,4671.38,72.3,45.06,0.13,0.43,0.04,13.45,0.5,56.25,2.89,Secondary Runway 01,0,0,December,12,Saturday,5,0,2020,2020-12-26,10.404,NE
2020-12-26 00:59:00,15,1.58,21.09,37.01,12.96,37.51,0,47.24,59.82,12459.59,74.15,49.07,0,0,0,13.39,1.46,55.42,2.81,ATC Tower,488.06,0,December,12,Saturday,5,0,2020,2020-12-26,10.116,NE
2020-12-27 00:59:00,16,1.6,13.55,27.52,10.04,34.18,0,31.4,55.74,10342.32,69.41,47.22,0,0,0,9.98,1.03,51.04,2.21,ATC Tower,486.48,0,December,12,Sunday,6,0,2020,2020-12-27,7.956,NE
2020-12-27 00:59:00,15,1.57,1.13,1.18,8.6,6.76,0.16,31.36,55.19,3377.82,70.77,44.26,0.22,0.85,0.04,9.99,0.28,51.54,2.18,Secondary Runway 01,0,0,December,12,Sunday,6,0,2020,2020-12-27,7.848,NE
2020-12-28 00:59:00,16,1.63,4.48,5.77,10.69,6.88,2.04,43.9,58.47,5114.89,73.49,46.26,0.38,1.25,0.11,11.24,0.57,90.75,2.14,Secondary Runway 01,0,0,December,12,Monday,0,0,2020,2020-12-28,7.704,E
2020-12-28 00:59:00,16,1.67,24.69,39.01,22.02,26.92,0.58,44.04,58.19,9955.72,72.44,47.94,0,0,0,11.26,1.19,91.58,2.14,ATC Tower,493.52,0,December,12,Monday,0,0,2020,2020-12-28,7.704,E
2020-12-29 00:59:00,16,1.66,7.66,9.97,9.58,6.29,0.47,65.82,60.47,4121.21,75.95,47.43,0.11,0.33,0.04,12.48,0.41,115.08,2.21,Secondary Runway 01,0,0,December,12,Tuesday,1,0,2020,2020-12-29,7.956,ESE
2020-12-29 00:59:00,17,1.68,34.55,46.37,9.88,27.85,0,65.89,58.62,9858.07,71.69,49.57,0,0,0,12.46,1.11,115.08,2.19,ATC Tower,503.11,0,December,12,Tuesday,1,0,2020,2020-12-29,7.884,ESE
2020-12-30 00:59:00,18,1.85,33.61,37.83,13.17,39.25,1.05,81.67,59.05,9997.19,72.1,49.94,0,0,0,10.82,1.1,136.63,2.47,ATC Tower,521.82,0,December,12,Wednesday,2,0,2020,2020-12-30,8.892,SE
2020-12-30 00:59:00,18,1.83,6.64,5.85,10.91,7.67,5.53,81.55,62.18,4241.95,76.86,47.12,0,0,0,10.82,0.42,137.04,2.49,Secondary Runway 01,0,0,December,12,Wednesday,2,0,2020,2020-12-30,8.964,SE
2020-12-31 00:59:00,17,1.76,34.34,43.33,12.03,48.27,0.31,65.47,58.84,12102.46,71.41,49.93,0,0,0,13,1.45,143.75,2.25,ATC Tower,507.32,0,December,12,Thursday,3,0,2020,2020-12-31,8.1,SE
2020-12-31 00:59:00,17,1.76,8.3,9.25,9.12,8.69,1.15,65.39,62.07,4099.17,77.06,47.08,0,0,0,13.05,0.42,144.71,2.14,Secondary Runway 01,0,0,December,12,Thursday,3,0,2020,2020-12-31,7.704,SE
2021-01-01 00:59:00,18,1.69,36.98,51.4,13.67,43.4,0,57.08,59.59,12578.93,72.61,50.7,0,0,0,15.2,1.56,135.04,2.32,ATC Tower,511.98,0,January,1,Friday,4,0,2021,2021-01-01,8.352,SE
2021-01-01 00:59:00,16,1.68,9.3,13.92,9.39,8.61,0.5,57.09,62.07,3865.47,76.72,47.16,0,0,0,15.21,0.39,136.71,2.32,Secondary Runway 01,0,0,January,1,Friday,4,0,2021,2021-01-01,8.352,SE
2021-01-02 00:59:00,140,1.82,3.54,0.33,6.41,8.47,27.69,91.39,57.63,226.22,67.35,50.08,51.33,78.67,,14.02,0.02,136.58,1.03,Privet Aviation,452.64,0,January,1,Saturday,5,0,2021,2021-01-02,3.708,SE
2021-01-02 00:59:00,19,1.8,38.33,47.21,13.76,41.33,0.76,71.29,59.08,8540.68,70.86,49.11,0,0,0,14.58,0.84,122.63,2.57,ATC Tower,518.65,0,January,1,Saturday,5,0,2021,2021-01-02,9.252,ESE
2021-01-02 00:59:00,67,1.76,6.7,7.95,10.48,7.74,5.87,71.22,61.03,3243.41,73.87,47.67,19.83,31.84,0,14.57,0.23,120.13,2.6,Secondary Runway 01,0,0,January,1,Saturday,5,0,2021,2021-01-02,9.36,ESE
2021-01-02 00:59:00,89,1.82,3.2,2.02,3.68,11.6,26.62,71.78,64.65,2874.31,73.96,54.51,30.08,45.73,0,14.41,0.5,116.65,2.48,Primary Runway,504.73,0,January,1,Saturday,5,0,2021,2021-01-02,8.928,ESE
2021-01-02 00:59:00,97,1.88,9.31,0.96,9.88,6.83,22.74,88.61,55.23,73.29,66.83,46.38,33.85,48.83,0,10.22,0.01,99.46,2.65,Secondary Runway 02,566.32,0,January,1,Saturday,5,0,2021,2021-01-02,9.54,E
2021-01-03 00:59:00,154,1.68,4.78,0.63,8.81,11.64,32.46,70.5,58.73,10919.34,67.22,51.55,60.78,86.37,,18.94,1.01,158.34,1.3,Privet Aviation,449.65,0,January,1,Sunday,6,0,2021,2021-01-03,4.68,SSE
2021-01-03 00:59:00,97,1.57,20.85,26.82,22.32,49.88,8.17,67.75,60.59,11335.42,73.04,50.43,34.17,51.85,0,15.51,1.39,124.13,2.13,ATC Tower,507.66,0,January,1,Sunday,6,0,2021,2021-01-03,7.668,SE
2021-01-03 00:59:00,109,1.7,3.14,1.37,5.24,16.23,23.55,67.53,62.81,11416.23,73.28,51.56,38.93,56.76,,15.6,1.3,125.21,2.13,Primary Runway,499.91,0,January,1,Sunday,6,0,2021,2021-01-03,7.668,SE
2021-01-03 00:59:00,109,1.7,2.43,1.77,11.32,9.6,11.4,67.41,60.92,4234.97,71.87,48.29,38.76,62.39,,15.66,0.4,125.21,2.13,Secondary Runway 01,0,0,January,1,Sunday,6,0,2021,2021-01-03,7.668,SE
2021-01-03 00:59:00,103,1.72,6.94,0.79,9.03,9.41,24.1,69.2,55.8,3489.88,67.47,44.74,36.47,54.07,,14.46,0.34,125.21,2.13,Secondary Runway 02,549.04,0,January,1,Sunday,6,0,2021,2021-01-03,7.668,SE
2021-01-04 00:59:00,106,1.71,5.53,0.79,6.76,13.19,25.6,58.74,61.01,10467.1,68.6,54.12,37.61,74.39,,19.45,0.95,183.17,1.73,Privet Aviation,432.57,0,January,1,Monday,0,0,2021,2021-01-04,6.228,S
2021-01-04 00:59:00,80,1.74,4.82,2.98,4.85,17.17,19.18,59.43,64.33,10972.41,74.31,53.87,25.84,45.31,,16.95,1.25,141.46,1.94,Primary Runway,466.89,0,January,1,Monday,0,0,2021,2021-01-04,6.984,SE
2021-01-04 00:59:00,74,1.56,22.34,24.17,16.85,54.67,5.48,59.41,60.36,12612.29,71.75,50.87,23.2,47.98,,16.87,1.48,141.46,1.94,ATC Tower,506.79,0,January,1,Monday,0,0,2021,2021-01-04,6.984,SE
2021-01-04 00:59:00,76,1.74,5.95,6.54,6.02,6.32,29.58,55.39,69.86,23.28,76.46,61.25,23.96,56.82,,14.53,0,135,1.86,Royal Terminal,489.66,0,January,1,Monday,0,0,2021,2021-01-04,6.696,SE
2021-01-04 00:59:00,77,1.75,8.64,2.85,8.39,10.01,19.62,54.83,56.03,3384.86,67.56,43.23,24.49,40.51,,15.54,0.33,141.25,1.92,Secondary Runway 02,509.48,0,January,1,Monday,0,0,2021,2021-01-04,6.912,SE
2021-01-04 00:59:00,77,1.74,4.5,4.4,11.1,10.11,8.44,59.33,61.63,4105.71,72.58,47.37,24.31,48.44,,16.9,0.38,140.21,1.85,Secondary Runway 01,0,0,January,1,Monday,0,0,2021,2021-01-04,6.66,SE
2021-01-05 00:59:00,82,1.53,20.66,27.39,10.06,34.02,0.97,53.89,62.44,7041.41,74.54,53.46,26.93,49.65,,15.79,0.61,128.33,2.21,ATC Tower,518.01,0,January,1,Tuesday,1,0,2021,2021-01-05,7.956,SE
2021-01-05 00:59:00,78,1.66,3.58,4.5,10.27,8.09,4.77,54.01,67.85,3845.96,77.73,51.09,24.91,44.48,,15.74,0.34,129.17,2.23,Secondary Runway 01,0,0,January,1,Tuesday,1,0,2021,2021-01-05,8.028,SE
2021-01-05 00:59:00,90,1.67,3.88,6.07,2.38,7.77,22.66,53.87,73.47,7019.92,79.61,64.07,30.57,53.14,,14.61,0.58,128.33,2.23,Royal Terminal,483.74,0,January,1,Tuesday,1,0,2021,2021-01-05,8.028,SE
2021-01-05 00:59:00,109,1.64,2.71,0.29,2.77,12.23,21.07,60.89,59.16,5872.33,67.91,51.96,38.78,69.32,,16.7,0.35,155.16,1.73,Privet Aviation,419.98,0,January,1,Tuesday,1,0,2021,2021-01-05,6.228,SSE
2021-01-05 00:59:00,84,1.67,3.46,4.04,1.44,9.36,13.86,54,66.51,5232.47,77.26,53.4,28,46.54,,15.74,0.47,127.92,2.21,Primary Runway,445.32,0,January,1,Tuesday,1,0,2021,2021-01-05,7.956,SE
2021-01-05 00:59:00,76,1.65,8.41,2.85,8.14,7.94,15.43,54.41,64.23,3189.55,74.76,45.91,23.98,37.14,,13.57,0.27,128.75,2.28,Secondary Runway 02,470.76,0,January,1,Tuesday,1,0,2021,2021-01-05,8.208,SE
2021-01-06 00:59:00,67,0.44,53.89,78.41,207.52,0,3.9,50.49,57.82,48.76,67.73,44.83,19.64,42.38,0,14.28,0,317.29,2.36,Family Camp,338.59,100,January,1,Wednesday,2,0,2021,2021-01-06,8.496,NW
2021-01-06 00:59:00,91,1.65,4.97,1.37,4.75,14.13,20.17,49.37,63.3,10298.58,70.42,56.46,31.04,54.35,,17.68,0.98,153.97,1.79,Privet Aviation,419.86,0,January,1,Wednesday,2,0,2021,2021-01-06,6.444,SSE
2021-01-06 00:59:00,70,1.54,20.96,27.52,12.25,43.26,1,53.65,61.96,13017.77,73.9,53.18,21.34,35.1,,15.25,1.57,134.17,1.88,ATC Tower,522.6,0,January,1,Wednesday,2,0,2021,2021-01-06,6.768,SE
2021-01-06 00:59:00,73,1.7,9.84,4.81,7.67,8.31,13.44,47.81,61.12,3464.7,72.34,45.29,22.32,31.83,,13.71,0.35,134.17,1.88,Secondary Runway 02,472.7,0,January,1,Wednesday,2,0,2021,2021-01-06,6.768,SE
2021-01-06 00:59:00,80,1.7,6.25,9.86,2.23,8.93,19.76,46.17,72.12,10723.48,78.45,62.26,25.9,39.57,,15.32,1.52,134.17,1.88,Royal Terminal,462.79,0,January,1,Wednesday,2,0,2021,2021-01-06,6.768,SE
2021-01-06 00:59:00,74,1.68,4.37,4.91,2.27,11.75,12.39,53.73,66.2,10977.53,76.82,53.29,22.96,34.89,,15.14,1.23,134.17,1.88,Primary Runway,440.65,0,January,1,Wednesday,2,0,2021,2021-01-06,6.768,SE
2021-01-06 00:59:00,72,1.69,5.21,7.26,9.77,8.34,2.88,53.6,66.62,4193.12,76.59,50.67,22.03,35.84,,15.19,0.41,134.17,1.88,Secondary Runway 01,0,0,January,1,Wednesday,2,0,2021,2021-01-06,6.768,SE
2021-01-07 00:59:00,56,0.52,51.11,32.12,169.17,0,11.53,42.54,57.6,96.26,65.55,50.72,14.36,27.58,0,15.69,0,91.21,1.93,AE123 Inbound K.S.R,333.78,100,January,1,Thursday,3,0,2021,2021-01-07,6.948,E
2021-01-07 00:59:00,67,1.66,6.89,1.73,5.1,13.78,19.1,40.41,60.89,10076.75,69.21,52.61,19.69,44.26,,18.46,0.94,162.37,1.61,Privet Aviation,420.1,0,January,1,Thursday,3,0,2021,2021-01-07,5.796,SSE
2021-01-07 00:59:00,55,1.68,4.14,4.2,2.51,12.93,13.57,47.71,64.53,10594.37,75.26,52.08,13.85,25.45,,16.05,1.16,136.25,1.88,Primary Runway,436.63,0,January,1,Thursday,3,0,2021,2021-01-07,6.768,SE
2021-01-07 00:59:00,53,1.67,5.72,7.58,10.16,8.85,3.09,47.69,63.24,4379.98,74.06,48.39,13.03,25.42,,16.13,0.43,137.08,1.85,Secondary Runway 01,0,0,January,1,Thursday,3,0,2021,2021-01-07,6.66,SE
2021-01-07 00:59:00,55,0.25,60.37,77.35,41.34,0,0,43.69,55.94,1989.7,66.66,45.14,13.79,35.61,0,16.34,0,119.04,2.21,Family Camp,332.22,100,January,1,Thursday,3,0,2021,2021-01-07,7.956,ESE
2021-01-07 00:59:00,60,1.68,6.29,10.05,2.45,9.34,19.81,39.15,67.63,10556.55,74.89,58.24,16.35,29.88,,16,1.47,135.83,1.88,Royal Terminal,442.12,0,January,1,Thursday,3,0,2021,2021-01-07,6.768,SE
2021-01-07 00:59:00,56,1.69,10.58,5.44,7.61,8.72,13.21,40.95,57.81,3636.9,69.49,44.2,14.59,24.1,,14.48,0.37,136.67,1.9,Secondary Runway 02,471.68,0,January,1,Thursday,3,0,2021,2021-01-07,6.84,SE
2021-01-07 00:59:00,53,1.54,24.01,31.57,11.29,46.29,1.39,47.7,61.1,12804.86,72.9,51.17,13.16,27.39,,16.05,1.51,136.67,1.88,ATC Tower,516.66,0,January,1,Thursday,3,0,2021,2021-01-07,6.768,SE
2021-01-07 00:59:00,60,0.34,58.69,131.99,41.06,0,4.69,42.46,57.42,1357.46,67.24,44.04,16.45,28.84,0,16.04,0,117.47,1.89,CS 59 Storage,384.04,100,January,1,Thursday,3,0,2021,2021-01-07,6.804,ESE
2021-01-08 00:59:00,156,0.42,58.69,25.4,35.14,0.26,0,63.38,59.18,9204.38,67.37,52.69,64.66,94.02,0,16.53,0,106.92,2.91,AE123 Inbound K.S.R,335.62,100,January,1,Friday,4,0,2021,2021-01-08,10.476,ESE
2021-01-08 00:59:00,152,1.72,7.19,10.03,10.94,6.8,4.98,68.56,64.38,4425.14,75.4,47.95,56.58,76.72,,15.11,0.41,154.42,2.31,Secondary Runway 01,0,0,January,1,Friday,4,0,2021,2021-01-08,8.316,SSE
2021-01-08 00:59:00,156,0.38,64.62,117.63,14.25,0,0,67.94,59.89,8171.07,69.79,45.68,65.58,95.33,0,15.84,0,106.92,2.91,CS 59 Storage,394.71,100,January,1,Friday,4,0,2021,2021-01-08,10.476,ESE
2021-01-08 00:59:00,145,1.74,12.12,8.64,9.09,6.56,14.46,77.36,59.77,3692.8,71.25,44.21,53.52,68.22,,13.39,0.35,154.42,2.27,Secondary Runway 02,489.22,0,January,1,Friday,4,0,2021,2021-01-08,8.172,SSE
2021-01-08 00:59:00,153,1.72,5.68,9.76,3.92,6.26,22.17,74.98,71.28,8205.78,80.47,59.55,59.44,82.74,,14.11,0.73,154.42,2.31,Royal Terminal,462.18,0,January,1,Friday,4,0,2021,2021-01-08,8.316,SSE
2021-01-08 00:59:00,165,1.72,6.77,5.3,5.05,9.91,21.22,80.05,60.15,7053.52,68.61,52.27,83.47,99.75,,16.38,0.46,188.74,1.84,Privet Aviation,431.51,0,January,1,Friday,4,0,2021,2021-01-08,6.624,S
2021-01-08 00:59:00,150,1.56,26.93,35.71,17.51,31.13,2.88,68.67,61.63,8381.56,73.59,52.46,55.46,71.45,,15.11,0.74,154.42,2.31,ATC Tower,520.9,0,January,1,Friday,4,0,2021,2021-01-08,8.316,SSE
2021-01-08 00:59:00,161,0.32,56.27,59.03,41.52,0,0,65.07,52.82,3759.54,67.38,46.06,75.1,105.87,0,16.19,0,106.92,2.91,Family Camp,336.01,100,January,1,Friday,4,0,2021,2021-01-08,10.476,ESE
2021-01-08 00:59:00,147,1.75,6.4,6.38,3.37,8.67,17.37,68.78,65.37,6771.01,75.74,53.89,54.15,70.71,,15.11,0.62,154.42,2.31,Primary Runway,456.51,0,January,1,Friday,4,0,2021,2021-01-08,8.316,SSE
2021-01-09 00:59:00,167,0.33,58.64,15.27,10.86,0.02,0,79.81,58.77,4950.01,67.13,50.99,87.23,129.55,0,12.45,0,194.42,2.62,AE123 Inbound K.S.R,347.71,100,January,1,Saturday,5,0,2021,2021-01-09,9.432,SSW
2021-01-09 00:59:00,159,1.7,2.39,4.16,0.93,4.79,22.3,94.17,13.23,4706.4,14.48,218.42,71.92,102.25,,10.59,0.24,98.75,2.01,Royal Terminal,491.52,0,January,1,Saturday,5,0,2021,2021-01-09,7.236,E
2021-01-09 00:59:00,155,1.68,4.4,5.26,9.9,5.06,4.45,81.13,64.65,2821.76,74.32,51.52,63.17,91.41,,11.78,0.2,99.58,2.01,Secondary Runway 01,0,0,January,1,Saturday,5,0,2021,2021-01-09,7.236,E
2021-01-09 00:59:00,152,1.67,9.45,4.3,7.62,4.93,13.57,95.41,58.8,2285.3,69.28,46.92,56.77,76.42,,9.72,0.16,99.58,2.03,Secondary Runway 02,507.22,0,January,1,Saturday,5,0,2021,2021-01-09,7.308,E
2021-01-09 00:59:00,156,1.68,4.4,4.97,0.39,6.4,14.15,81.18,63.13,3326.89,74.01,51.49,64.29,85.12,,11.77,0.27,97.08,2.01,Primary Runway,478.3,0,January,1,Saturday,5,0,2021,2021-01-09,7.236,E
2021-01-09 00:59:00,165,0.28,67.44,129.71,0.88,0,0,82.74,59.41,3495.43,69.21,45.45,82.31,126.27,0,12.13,0,194.42,2.62,CS 59 Storage,443,100,January,1,Saturday,5,0,2021,2021-01-09,9.432,SSW
2021-01-09 00:59:00,157,1.54,24.37,32.61,4.08,22.44,1.07,81.25,62.32,3956.37,74.46,52.36,67.93,88.62,,11.76,0.22,97.08,2.01,ATC Tower,532.77,0,January,1,Saturday,5,0,2021,2021-01-09,7.236,E
2021-01-09 00:59:00,173,1.65,2.37,0.59,0.52,7.77,20.8,98.56,55.97,3680.29,65,50,97.89,116.51,,12.4,0.18,177,2.77,Privet Aviation,453.67,0,January,1,Saturday,5,0,2021,2021-01-09,9.972,S
2021-01-09 00:59:00,169,0.24,59.71,53.54,25.52,0,0,76.42,53.99,3209.58,68.9,46.61,89.62,122.46,0,12.96,0,194.42,2.62,Family Camp,350.92,100,January,1,Saturday,5,0,2021,2021-01-09,9.432,SSW
2021-01-10 00:59:00,134,0.5,68.48,16.63,25.58,15.07,0,66.56,59.27,10833.3,67.41,52.53,48.86,81.88,0,14.74,0,98.33,2.79,AE123 Inbound K.S.R,352.99,100,January,1,Sunday,6,0,2021,2021-01-10,10.044,E
2021-01-10 00:59:00,152,0.29,69.57,60.47,26.16,0,0,68.92,58.18,2078.59,69.19,52.49,57.27,90.75,0,13.85,0,98.33,2.79,Family Camp,417.35,100,January,1,Sunday,6,0,2021,2021-01-10,10.044,E
2021-01-10 00:59:00,120,0.38,68.16,123.68,6.96,6.22,0,71.26,59.48,10234.66,69.59,44.54,43.41,70.21,0,13.95,0,98.33,2.79,CS 59 Storage,460.23,100,January,1,Sunday,6,0,2021,2021-01-10,10.044,E
2021-01-10 00:59:00,104,1.81,10.11,4.48,7.72,7.58,13.76,81.34,58.69,3736.64,69.97,45.97,36.56,51.86,,11.14,0.36,125.5,2.75,Secondary Runway 02,505.15,0,January,1,Sunday,6,0,2021,2021-01-10,9.9,SE
2021-01-10 00:59:00,102,1.56,23.58,31.1,16.18,47.2,2.57,75.79,61.62,13114.77,73.46,52.52,35.73,53.17,,12.51,1.57,125.92,2.74,ATC Tower,528.2,0,January,1,Sunday,6,0,2021,2021-01-10,9.864,SE
2021-01-10 00:59:00,106,1.71,4.25,2.41,2.63,12.18,15.22,75.76,66.15,10643.85,76.38,54.87,37.53,53.68,,12.5,1.18,126.42,2.73,Primary Runway,466.01,0,January,1,Sunday,6,0,2021,2021-01-10,9.828,SE
2021-01-10 00:59:00,117,1.71,2.86,5.42,2.77,8.26,19.68,78.06,0,12146.44,0,255,42.22,63.34,,12.55,1.29,126.25,2.73,Royal Terminal,471.53,0,January,1,Sunday,6,0,2021,2021-01-10,9.828,SE
2021-01-10 00:59:00,146,1.68,4.72,1.75,4.17,12.55,23.32,80,55.97,10413.54,65,50,53.98,76.04,,15.13,1.03,177,2.77,Privet Aviation,451.83,0,January,1,Sunday,6,0,2021,2021-01-10,9.972,S
2021-01-10 00:59:00,108,1.71,4.74,5.34,10.09,7.66,5.53,75.72,64.56,4368.76,74.76,50.85,38.51,60.48,,12.48,0.31,125.58,2.75,Secondary Runway 01,0,0,January,1,Sunday,6,0,2021,2021-01-10,9.9,SE
2021-01-11 00:59:00,117,1.68,4.27,2.85,2.54,13.67,13.65,65.71,67.37,10707.23,78.15,53.89,42.07,53.03,,14.19,1.08,123.42,2.07,Primary Runway,458.04,0,January,1,Monday,0,0,2021,2021-01-11,7.452,ESE
2021-01-11 00:59:00,155,1.63,4.35,2.49,4.75,12.94,22.51,71.36,55.97,10161.79,65,50,63.68,75.5,,15.91,0.91,177,2.77,Privet Aviation,443.35,0,January,1,Monday,0,0,2021,2021-01-11,9.972,S
2021-01-11 00:59:00,119,1.64,3.1,4.65,9.78,8.16,5.48,65.45,59.1,4236.98,69.89,50.17,42.78,57.14,,14.23,0.3,123.42,2.07,Secondary Runway 01,0,0,January,1,Monday,0,0,2021,2021-01-11,7.452,ESE
2021-01-11 00:59:00,115,1.66,8.9,4.18,7.5,7.94,13.78,68.17,56.28,4103.36,68.13,45.32,41.04,51.87,,12.18,0.41,123.42,2.07,Secondary Runway 02,495.69,0,January,1,Monday,0,0,2021,2021-01-11,7.452,ESE
2021-01-11 00:59:00,123,0.44,63.96,16.51,30.5,9.09,0,56.16,59.17,10874.75,67.11,52.98,44.48,68.38,0,15.93,0,35.42,2.51,AE123 Inbound K.S.R,456.26,100,January,1,Monday,0,0,2021,2021-01-11,9.036,NE
2021-01-11 00:59:00,141,0.3,58.75,125.43,5.3,1.36,0,63.31,58.58,10008.17,68.44,45.65,51.98,74.99,0,14.3,0,35.42,2.51,CS 59 Storage,451.72,100,January,1,Monday,0,0,2021,2021-01-11,9.036,NE
