To Date,AQI,Battery (%),CO₂ (ppm),CO (mg/m³),NO₂ (µg/m³ ),O₃ (µg/m³ ),H₂S (µg/m³ ),NO (µg/m³ ),SO₂ (µg/m³),R. Humidity (%),Leq (dB),Light (Lux),Lmax (dB),Lmin (dB),PM₂.₅ (µg/m³ ),PM₁₀ (µg/m³),Temperature (°C),UV ( Index),Wind Direction (degree),Wind Speed (m/s),Station,PM₁ (µg/m³ ),Month,Month Index,Day,Day Index,Hour,Year,Date,Wind Speed (km/h),Wind Direction (compass)
2020-10-17 00:59:00,18,0,510.21,1.89,36.96,36.63,23.28,0,1.36,33.38,59.23,1141.82,69.71,50.87,0,0,19.68,0.2,277.5,1.26,ATC Tower,0,October,10,Saturday,5,0,2020,2020-10-17,4.536,W
2020-10-17 00:59:00,66,100,459.85,1.97,0,0,73.85,41.28,6.16,66.02,47.89,0.7,57.22,39.03,19.02,21.12,31.59,0,73.75,1.51,CS 59 Storage,0,October,10,Saturday,5,0,2020,2020-10-17,5.436,ENE
2020-10-17 00:59:00,53,100,431.13,1.97,0,0,80.72,43.8,1.57,66.47,48.86,1.02,58.8,38.82,12.86,14.34,31.36,0,73.75,1.51,AE123 Inbound K.S.R,0,October,10,Saturday,5,0,2020,2020-10-17,5.436,ENE
2020-10-17 00:59:00,18,0,0,1.83,11.63,5.08,13.24,3.4,4.27,33.38,59.68,1509.21,73.27,51.02,0.95,2.84,19.71,0.28,272.5,1.26,Secondary Runway 01,0.18,October,10,Saturday,5,0,2020,2020-10-17,4.536,W
2020-10-17 00:59:00,17,0,453.62,1.77,7.45,5.56,5.63,0,19.81,19.15,60.61,877.8,67.88,57.75,0,0,19.12,0.18,277.5,1.32,Royal Terminal,0,October,10,Saturday,5,0,2020,2020-10-17,4.752,W
2020-10-17 00:59:00,63,100,418.15,2.04,0.15,0,66.96,45.74,7.41,66.41,49.57,1.73,59.13,38.55,17.88,19.82,31.35,0,73.75,1.51,Family Camp,0,October,10,Saturday,5,0,2020,2020-10-17,5.436,ENE
2020-10-17 00:59:00,18,0,490.51,1.86,14.3,4.67,10.68,2.98,11.55,19.33,53.52,1161.82,68.5,45.88,0,0,17.92,0.29,273.75,1.4,Secondary Runway 02,0,October,10,Saturday,5,0,2020,2020-10-17,5.04,W
2020-10-17 08:59:00,65,100,470.86,2.15,0.32,0,66.45,47.63,8.23,66.48,50.16,4.24,59.39,40.15,18.78,20.89,31.65,0,125,1.85,Family Camp,0,October,10,Saturday,5,8,2020,2020-10-17,6.66,SE
2020-10-17 08:59:00,54,100,481.53,2.08,0,0,80.82,47.25,3.46,66.53,49.28,4.08,58.68,40.47,13.42,15.04,31.67,0,125,1.85,AE123 Inbound K.S.R,0,October,10,Saturday,5,8,2020,2020-10-17,6.66,SE
2020-10-17 08:59:00,15,0,460.33,1.51,18.48,20.85,0.32,24.88,0,13.97,59.47,48350.03,66.35,55.39,0,0,32.85,4.31,150.75,1.77,Royal Terminal,0,October,10,Saturday,5,8,2020,2020-10-17,6.372,SSE
2020-10-17 08:59:00,68,100,487.09,2.09,0,0,75.49,43.6,8.33,66.2,48.73,2.33,57.87,40.3,20.06,22.31,31.85,0,125,1.85,CS 59 Storage,0,October,10,Saturday,5,8,2020,2020-10-17,6.66,SE
2020-10-17 08:59:00,21,0,476.19,1.52,43.49,30.29,14.27,9.44,1.73,14.81,53.53,15302.23,69.25,42.54,0,0,31.68,1.85,150.75,1.77,Secondary Runway 02,0,October,10,Saturday,5,8,2020,2020-10-17,6.372,SSE
2020-10-17 08:59:00,16,0,495.03,1.46,32.27,49.73,0.88,231.96,0,25.38,56.76,50466.4,69.23,49.85,0,0,26.43,4.89,150.75,1.77,ATC Tower,0,October,10,Saturday,5,8,2020,2020-10-17,6.372,SSE
2020-10-17 08:59:00,15,0,0,1.56,13.61,18.47,15.28,26.44,8.07,25.59,59.39,17946.8,75.29,46.65,1.01,3.02,26.44,2.13,150.75,1.77,Secondary Runway 01,0.17,October,10,Saturday,5,8,2020,2020-10-17,6.372,SSE
2020-10-17 16:59:00,15,0,0,1.51,19.51,16.1,19.22,0,7.18,16.38,63.66,631.76,78.44,50.33,0.48,2.11,27.88,0.03,54.75,2.33,Secondary Runway 01,0.08,October,10,Saturday,5,16,2020,2020-10-17,8.388,NE
2020-10-17 16:59:00,55,100,521.58,2.19,0,0,91.73,49.95,8.75,67.41,48.53,0.23,58.33,38.64,14.05,15.67,31.67,0,216.75,2.58,AE123 Inbound K.S.R,0,October,10,Saturday,5,16,2020,2020-10-17,9.288,SW
2020-10-17 16:59:00,15,0,440.18,1.53,12.19,19.02,10.24,102.28,17.11,14.13,60.34,2161.19,67.78,56.67,0,0,26.58,0.46,54.75,2.33,Royal Terminal,0,October,10,Saturday,5,16,2020,2020-10-17,8.388,NE
2020-10-17 16:59:00,68,100,513,2.27,0.34,0,75.44,48.54,14.86,67.34,49.49,0.42,59.13,38.45,20.1,22.24,31.67,0,216.75,2.58,Family Camp,0,October,10,Saturday,5,16,2020,2020-10-17,9.288,SW
2020-10-17 16:59:00,71,100,515.43,2.19,0,0,83.19,44.23,12.18,66.91,47.8,0.02,57.22,38.9,21.72,24.04,31.91,0,216.75,2.58,CS 59 Storage,0,October,10,Saturday,5,16,2020,2020-10-17,9.288,SW
2020-10-17 16:59:00,33,0,495.55,1.49,67.89,54.5,31.17,57.29,4.22,16.38,57.97,1652.08,71.69,50.23,0,0,27.8,0.23,54.75,2.33,ATC Tower,0,October,10,Saturday,5,16,2020,2020-10-17,8.388,NE
2020-10-17 16:59:00,15,0,465.43,1.5,16.11,22.52,10.66,0.37,2.86,14.31,60.43,457.68,76.71,44.94,0,0,24.61,0.02,54.75,2.33,Secondary Runway 02,0,October,10,Saturday,5,16,2020,2020-10-17,8.388,NE
2020-10-18 00:59:00,16,0,446.48,1.62,2.43,2.63,7.67,0.01,19.1,16.58,60.36,836.85,69.54,56.44,0.01,0.02,16.98,0.19,279.5,1.31,Royal Terminal,0,October,10,Sunday,6,0,2020,2020-10-18,4.716,W
2020-10-18 00:59:00,49,100,509.46,2.05,0,0,87.65,48.29,7.44,68.22,48.73,1.15,58.63,38.27,11.71,13.49,31.36,0,152.5,2.17,AE123 Inbound K.S.R,0,October,10,Sunday,6,0,2020,2020-10-18,7.812,SSE
2020-10-18 00:59:00,16,0,495.75,1.69,26.16,31.61,30.58,6.25,0.37,27.44,57.62,1121.67,69.31,50.6,0,0,17.63,0.2,280.75,1.31,ATC Tower,0,October,10,Sunday,6,0,2020,2020-10-18,4.716,W
2020-10-18 00:59:00,16,0,484.45,1.62,11.38,3.02,10.91,2.79,9.41,16.85,56.5,1135.19,72.36,45.77,0,0,15.64,0.29,278.25,1.31,Secondary Runway 02,0,October,10,Sunday,6,0,2020,2020-10-18,4.716,W
2020-10-18 00:59:00,16,0,0,1.63,8.24,3.83,13.1,3.66,2.02,27.26,59.66,1487.69,73.25,50.36,1.47,4.96,17.76,0.29,279.5,1.38,Secondary Runway 01,0.22,October,10,Sunday,6,0,2020,2020-10-18,4.968,W
2020-10-18 00:59:00,64,100,503.83,2.06,0,0,79.51,44.18,11.19,67.43,47.75,0.56,57.23,38.32,18.19,20.29,31.66,0,152.5,2.17,CS 59 Storage,0,October,10,Sunday,6,0,2020,2020-10-18,7.812,SSE
2020-10-18 00:59:00,61,100,501.75,2.13,0.06,0,71.81,48.38,13.13,67.98,49.5,1.66,59.13,38.24,16.7,18.64,31.4,0,152.5,2.17,Family Camp,0,October,10,Sunday,6,0,2020,2020-10-18,7.812,SSE
2020-10-18 08:59:00,48,100,495.59,2.04,0,0,85.3,47.47,4.69,67.83,50.1,5.92,60.12,38.8,11.55,13.84,31.59,0,226.67,2.57,AE123 Inbound K.S.R,0,October,10,Sunday,6,8,2020,2020-10-18,9.252,SW
2020-10-18 08:59:00,18,0,472.66,1.45,36.24,30.08,13.31,8.83,0.45,13.38,56.48,14580.87,72.75,42.46,0,0,31.05,1.83,265.13,2.07,Secondary Runway 02,0,October,10,Sunday,6,8,2020,2020-10-18,7.452,W
2020-10-18 08:59:00,66,100,490.87,2.09,0,0,72.61,42.64,8.72,67.38,50.53,5.07,60.49,41.42,19.31,22.33,31.74,0,226.67,2.57,CS 59 Storage,0,October,10,Sunday,6,8,2020,2020-10-18,9.252,SW
2020-10-18 08:59:00,14,0,0,1.48,11.7,18.49,13.73,25.88,8.96,21.52,57.12,17596.6,72.17,46.23,0.8,3.77,25.72,2.14,265.13,2.07,Secondary Runway 01,0.12,October,10,Sunday,6,8,2020,2020-10-18,7.452,W
2020-10-18 08:59:00,14,0,490.48,1.45,27.27,47.88,11.71,1448.7,0,21.52,58.11,49791.86,69.94,50.64,0,0,25.77,4.96,265.13,2.07,ATC Tower,0,October,10,Sunday,6,8,2020,2020-10-18,7.452,W
2020-10-18 08:59:00,14,0,457.02,1.43,4.08,19.57,2.86,581.69,0.37,16.93,57.68,46941.19,60.14,55.45,0,0,28.92,4.35,265.13,2.07,Royal Terminal,0,October,10,Sunday,6,8,2020,2020-10-18,7.452,W
2020-10-18 08:59:00,64,100,483.28,2.17,0,0,63.48,46.72,9.22,67.8,52.04,8.78,62.15,41.25,18.09,21.48,31.53,0,226.67,2.57,Family Camp,0,October,10,Sunday,6,8,2020,2020-10-18,9.252,SW
2020-10-18 16:59:00,33,0,493.56,1.49,66.07,52.71,54.29,6.44,11.21,17.23,57.86,1573.79,72.04,49.52,0,0,27.09,0.22,114.75,2.34,ATC Tower,0,October,10,Sunday,6,16,2020,2020-10-18,8.424,ESE
2020-10-18 16:59:00,15,0,435.72,1.57,11.16,17.3,17.06,23.74,29.19,14.08,59.14,2007.38,65.09,56.63,0,0,26.19,0.44,114.75,2.34,Royal Terminal,0,October,10,Sunday,6,16,2020,2020-10-18,8.424,ESE
2020-10-18 16:59:00,15,0,0,1.55,18.86,14.49,23.44,0,18.52,17.14,60.74,620.22,74.86,49.17,0.66,2.91,27.25,0.04,114.75,2.34,Secondary Runway 01,0.11,October,10,Sunday,6,16,2020,2020-10-18,8.424,ESE
2020-10-18 16:59:00,15,0,466.44,1.56,15.6,20.02,15.36,0,7.15,14.64,56.47,453.7,72.23,44.54,0,0,24.06,0.03,114.75,2.34,Secondary Runway 02,0,October,10,Sunday,6,16,2020,2020-10-18,8.424,ESE
2020-10-19 00:59:00,15,0,446.31,1.59,1.19,2.38,6.08,0,18.76,16.62,59.58,831.39,69.15,55.94,0,0,17.27,0.18,274.13,1.7,Royal Terminal,0,October,10,Monday,0,0,2020,2020-10-19,6.12,W
2020-10-19 00:59:00,16,0,481.55,1.6,10.2,2.34,10.75,1.85,10.58,16.85,57.03,1096.28,72.94,45.88,0,0,15.88,0.27,247,1.59,Secondary Runway 02,0,October,10,Monday,0,0,2020,2020-10-19,5.724,WSW
2020-10-19 00:59:00,16,0,493.68,1.69,24.03,32.37,25.21,0,0.26,25.11,56.41,1097.19,68.52,49.29,0,0,17.86,0.19,272.88,1.63,ATC Tower,0,October,10,Monday,0,0,2020,2020-10-19,5.868,W
2020-10-19 00:59:00,16,0,0,1.6,6.92,3.95,12.25,2.18,0.89,25.01,59.17,1428.34,73.48,50.11,1.41,4.52,17.97,0.27,274.13,1.7,Secondary Runway 01,0.27,October,10,Monday,0,0,2020,2020-10-19,6.12,W
2020-10-19 08:59:00,14,0,459.02,1.45,14.38,19.44,2.01,183.01,1.28,13.26,58.06,46929.66,65.07,53.64,0,0,31.79,4.37,205.25,3.42,Royal Terminal,0,October,10,Monday,0,8,2020,2020-10-19,12.312,SSW
2020-10-19 08:59:00,14,0,486.75,1.46,28.11,46.94,6.68,569.96,0,18.02,57.91,49814.93,70.46,50.85,0,0,25.47,4.93,205.25,3.42,ATC Tower,0,October,10,Monday,0,8,2020,2020-10-19,12.312,SSW
2020-10-19 08:59:00,14,0,471.69,1.48,27.4,28.21,13.8,6.63,1.52,14.29,60,14134.58,76.44,43.17,0,0,30.06,1.79,205.25,3.42,Secondary Runway 02,0,October,10,Monday,0,8,2020,2020-10-19,12.312,SSW
2020-10-19 08:59:00,15,0,0,1.49,12.85,17.85,13.92,16.37,9.88,18,60.96,17360.96,75.19,46.48,0.44,2.12,25.42,2.06,205.25,3.42,Secondary Runway 01,0.08,October,10,Monday,0,8,2020,2020-10-19,12.312,SSW
2020-10-19 16:59:00,15,0,0,1.54,18.57,13.53,25.24,0,24.16,15.65,62.02,612.83,74.54,50.42,0.3,0.91,27.26,0.03,136.38,3.1,Secondary Runway 01,0.06,October,10,Monday,0,16,2020,2020-10-19,11.16,SE
2020-10-19 16:59:00,20,0,437.21,1.57,10.82,15.06,19.88,14.4,38.38,15.44,59.92,2111.05,66.8,56.59,0,0,25.74,0.47,136.38,3.1,Royal Terminal,0,October,10,Monday,0,16,2020,2020-10-19,11.16,SE
2020-10-19 16:59:00,15,0,464.33,1.55,14.92,17.98,17.34,0,12.24,16.13,61.44,443.17,76.77,46.27,0,0,23.81,0.02,136.38,3.1,Secondary Runway 02,0,October,10,Monday,0,16,2020,2020-10-19,11.16,SE
2020-10-19 16:59:00,35,0,506.76,1.49,70.55,51.67,68.35,0.76,19.05,15.8,57.93,1616.47,69,51.48,0,0,27.18,0.23,136.38,3.1,ATC Tower,0,October,10,Monday,0,16,2020,2020-10-19,11.16,SE
2020-10-20 00:59:00,15,0,0,1.57,9.94,9.13,12.41,2.23,1.07,28.76,57.7,1726.07,70.21,50.42,0.3,0.79,18.12,0.3,303.75,1.45,Secondary Runway 01,0.07,October,10,Tuesday,1,0,2020,2020-10-20,5.22,NW
2020-10-20 00:59:00,15,0,478.5,1.58,12.42,6.93,10.4,2.86,9.93,19.28,57.25,1294.95,72.23,47.04,0,0,16.82,0.31,303.75,1.45,Secondary Runway 02,0,October,10,Tuesday,1,0,2020,2020-10-20,5.22,NW
2020-10-20 00:59:00,15,0,448.83,1.57,2.79,4.91,7.83,0,23.06,19.56,59.74,899.92,69.15,55.73,0,0,16.91,0.2,303.75,1.45,Royal Terminal,0,October,10,Tuesday,1,0,2020,2020-10-20,5.22,NW
2020-10-20 00:59:00,16,0,506.78,1.65,31.73,39.2,33.17,0,1.13,28.73,57.67,1253.09,69.02,50.31,0,0,18.14,0.2,306.25,1.52,ATC Tower,0,October,10,Tuesday,1,0,2020,2020-10-20,5.472,NW
2020-10-20 08:59:00,14,0,0,1.42,10.39,12.07,11.08,16.09,6.55,18.86,63.47,17333.31,76.06,46.75,0.27,0.99,26.21,2.08,216.25,4.18,Secondary Runway 01,0.05,October,10,Tuesday,1,8,2020,2020-10-20,15.048,SW
2020-10-20 08:59:00,14,0,469.65,1.4,20.98,22.75,8.34,6.94,0.03,14.54,61.67,13801.61,77.29,44.23,0,0,29.39,1.86,216.25,4.18,Secondary Runway 02,0,October,10,Tuesday,1,8,2020,2020-10-20,15.048,SW
2020-10-20 08:59:00,13,0,455.71,1.37,8.9,13.47,0.32,126.26,0,13.73,59.02,47873.65,65.28,55.08,0,0,31.6,4.57,216.25,4.18,Royal Terminal,0,October,10,Tuesday,1,8,2020,2020-10-20,15.048,SW
2020-10-20 08:59:00,14,0,498.66,1.44,19.12,31.94,1.53,647.98,0,18.79,58.12,52588.93,70.89,51.5,0,0,26.12,5.2,216.25,4.18,ATC Tower,0,October,10,Tuesday,1,8,2020,2020-10-20,15.048,SW
2020-10-20 16:59:00,15,0,467.52,1.52,12.19,15.02,14.98,0,9.85,14.86,60,422.44,75.29,45.15,0,0,23.61,0.02,122.5,3.03,Secondary Runway 02,0,October,10,Tuesday,1,16,2020,2020-10-20,10.908,ESE
2020-10-20 16:59:00,17,0,437.2,1.54,7,12,16.46,147.19,31.68,14.64,59.13,1922.55,66.1,55.89,0,0,25.28,0.45,122.5,3.03,Royal Terminal,0,October,10,Tuesday,1,16,2020,2020-10-20,10.908,ESE
2020-10-20 16:59:00,15,0,0,1.51,16.03,10.76,23.15,0,19,14.41,60.83,591.11,73.29,49.5,0.44,1.52,27.01,0.03,122.5,3.03,Secondary Runway 01,0.09,October,10,Tuesday,1,16,2020,2020-10-20,10.908,ESE
2020-10-20 16:59:00,30,0,507.24,1.49,60.73,43.72,60.81,136.67,16.09,14.53,57.31,1650.56,68.54,50.5,0,0,26.84,0.25,122.5,3.03,ATC Tower,0,October,10,Tuesday,1,16,2020,2020-10-20,10.908,ESE
2020-10-21 00:59:00,16,0,508.71,1.67,26.78,33.35,33.63,0.82,1.55,25.99,57.7,1217.87,69.56,50.48,0,0,17.88,0.19,321.75,2.57,ATC Tower,0,October,10,Wednesday,2,0,2020,2020-10-21,9.252,NW
2020-10-21 00:59:00,15,0,0,1.56,7.77,6.2,12.91,3.39,1.44,25.99,58,1693.44,70.82,50.95,0.64,2.83,17.93,0.29,320,2.38,Secondary Runway 01,0.1,October,10,Wednesday,2,0,2020,2020-10-21,8.568,NW
2020-10-21 00:59:00,15,0,481.02,1.57,10.26,4.06,11.67,2.66,12.29,17.77,58.68,1269.17,73.58,47.58,0,0,17.05,0.31,320,2.31,Secondary Runway 02,0,October,10,Wednesday,2,0,2020,2020-10-21,8.316,NW
2020-10-21 00:59:00,15,0,445.63,1.56,1.41,2.91,7.75,0,21.82,17.7,60.53,886.07,70.79,55.52,0,0,17.43,0.2,318.75,2.38,Royal Terminal,0,October,10,Wednesday,2,0,2020,2020-10-21,8.568,NW
2020-10-21 08:59:00,14,0,471.95,1.42,23.16,22.54,12.29,5.01,0.71,14.35,60.62,13811.92,76.88,43.56,0,0,30.06,1.84,223.5,3.36,Secondary Runway 02,0,October,10,Wednesday,2,8,2020,2020-10-21,12.096,SW
2020-10-21 08:59:00,14,0,498.53,1.45,22.19,32.69,4.85,595.23,0,17.68,58.31,52092.71,68.79,52.27,0,0,26.37,5.26,223.5,3.36,ATC Tower,0,October,10,Wednesday,2,8,2020,2020-10-21,12.096,SW
2020-10-21 08:59:00,14,0,457.54,1.39,10.27,12.41,1.77,166.33,0.71,13.25,59.31,46982.32,66.21,54.57,0,0,32.19,4.58,223.5,3.36,Royal Terminal,0,October,10,Wednesday,2,8,2020,2020-10-21,12.096,SW
2020-10-21 08:59:00,14,0,0,1.44,10.88,12.09,13.37,13.96,10.03,17.8,61.54,17161.02,76.06,46.37,0.62,2.09,26.32,2.09,223.5,3.36,Secondary Runway 01,0.14,October,10,Wednesday,2,8,2020,2020-10-21,12.096,SW
2020-10-21 16:59:00,20,0,436.28,1.56,8.05,10.42,19.32,30.32,37.07,14.95,59.55,2102.73,67.69,55.36,0,0,25.36,0.46,126.25,2.78,Royal Terminal,0,October,10,Wednesday,2,16,2020,2020-10-21,10.008,SE
2020-10-21 16:59:00,15,0,0,1.53,15.73,8.97,24.03,0,22.03,16.54,63.16,598.34,76.87,50.1,0.41,1.39,26.77,0.03,126.25,2.78,Secondary Runway 01,0.08,October,10,Wednesday,2,16,2020,2020-10-21,10.008,SE
2020-10-21 16:59:00,15,0,467.7,1.54,12.42,12.76,16.15,0,11.5,15.55,61.62,430.48,78.15,46.15,0,0,23.39,0.02,126.25,2.78,Secondary Runway 02,0,October,10,Wednesday,2,16,2020,2020-10-21,10.008,SE
2020-10-21 16:59:00,30,0,509.01,1.48,60.46,40.07,66.47,23.82,19,16.88,57.57,1640.19,67.88,50.92,0,0,26.64,0.24,126.25,2.78,ATC Tower,0,October,10,Wednesday,2,16,2020,2020-10-21,10.008,SE
2020-10-22 00:59:00,15,0,0,1.56,6.96,3.95,12.22,2.39,1.6,23.54,58.56,1644.91,71.71,49.85,0.38,1.21,17.57,0.28,296.25,2.32,Secondary Runway 01,0.08,October,10,Thursday,3,0,2020,2020-10-22,8.352,WNW
2020-10-22 00:59:00,15,0,481.73,1.57,10.14,2.59,10.36,2.29,10.19,18.11,58,1208.37,73.46,46.58,0,0,15.8,0.29,298.75,2.19,Secondary Runway 02,0,October,10,Thursday,3,0,2020,2020-10-22,7.884,WNW
2020-10-22 00:59:00,15,0,445.25,1.56,1.02,1.98,5.78,0,19.36,17.85,59.26,964.26,69.18,54.54,0,0,16.91,0.21,295,2.39,Royal Terminal,0,October,10,Thursday,3,0,2020,2020-10-22,8.604,WNW
2020-10-22 00:59:00,16,0,505.42,1.65,24.58,30.88,28.69,0.83,0.21,23.61,57.75,1189.82,68.77,50.52,0,0,17.49,0.19,295,2.32,ATC Tower,0,October,10,Thursday,3,0,2020,2020-10-22,8.352,WNW
2020-10-22 08:59:00,15,0,0,1.49,12.98,15.55,14.02,9.34,7.36,20.36,64.07,16671.97,76.58,46.25,0.35,1.12,25.08,1.99,257.5,4.03,Secondary Runway 01,0.08,October,10,Thursday,3,8,2020,2020-10-22,14.508,WSW
2020-10-22 08:59:00,14,0,454.09,1.45,13.77,17.83,0.92,9.56,0.18,14.5,59.6,45990.32,64.38,55.19,0,0,31.45,4.41,257.5,4.03,Royal Terminal,0,October,10,Thursday,3,8,2020,2020-10-22,14.508,WSW
2020-10-22 08:59:00,14,0,472.6,1.48,21.92,26.11,13.17,4.12,2.07,15.8,61.56,13539.59,76.62,43.92,0,0,29.08,1.78,257.5,4.03,Secondary Runway 02,0,October,10,Thursday,3,8,2020,2020-10-22,14.508,WSW
2020-10-22 08:59:00,14,0,496.88,1.46,27.66,42.29,3.07,169.1,0,20.32,58.74,51118.23,70.88,51.96,0,0,25.08,5.11,257.5,4.03,ATC Tower,0,October,10,Thursday,3,8,2020,2020-10-22,14.508,WSW
2020-10-22 16:59:00,16,0,436.25,1.56,9.09,12.03,15.35,0,30.68,15.54,58.86,1989.79,67.4,54.5,0,0,25.59,0.4,243.75,3.35,Royal Terminal,0,October,10,Thursday,3,16,2020,2020-10-22,12.06,WSW
2020-10-22 16:59:00,15,0,0,1.52,16.92,10.48,22.59,0,19.57,17.46,59.7,615.84,71.87,49.61,0.56,1.7,27.52,0.04,243.75,3.35,Secondary Runway 01,0.12,October,10,Thursday,3,16,2020,2020-10-22,12.06,WSW
2020-10-22 16:59:00,16,0,469.69,1.68,13.25,14,14.62,0,13.02,16.23,60.26,451.35,74.42,46.79,0,0,23.76,0.03,243.75,3.35,Secondary Runway 02,0,October,10,Thursday,3,16,2020,2020-10-22,12.06,WSW
2020-10-22 16:59:00,32,0,507.18,1.49,65.64,45.64,51.43,0.11,15.01,17.53,57.6,1571.87,66.96,50.75,0,0,27.36,0.23,243.75,3.35,ATC Tower,0,October,10,Thursday,3,16,2020,2020-10-22,12.06,WSW
2020-10-23 00:59:00,16,0,505.02,1.64,25.76,35.95,27.5,0,0.29,22.64,58.16,1016.29,68.62,49.98,0,0,19.34,0.16,302.5,3.54,ATC Tower,0,October,10,Friday,4,0,2020,2020-10-23,12.744,WNW
2020-10-23 00:59:00,15,0,475.8,1.56,10.09,5.58,10.73,0.7,11,18.57,57.68,983.46,72.46,46.92,0,0,17.44,0.22,298.75,3.54,Secondary Runway 02,0,October,10,Friday,4,0,2020,2020-10-23,12.744,WNW
2020-10-23 00:59:00,15,0,443.75,1.55,1,3.81,6.04,0,20.75,18.43,58.25,804.27,67.25,53.96,0,0,17.9,0.15,300,3.41,Royal Terminal,0,October,10,Friday,4,0,2020,2020-10-23,12.276,WNW
2020-10-23 00:59:00,15,0,0,1.56,7.34,7.05,13.21,0.75,1.05,22.66,58.01,1302.26,71.21,50.58,0.63,1.63,19.34,0.22,300,3.48,Secondary Runway 01,0.14,October,10,Friday,4,0,2020,2020-10-23,12.528,WNW
2020-10-23 08:59:00,14,0,495.44,1.45,18.93,32.22,2.87,219.67,0,16.26,57.02,50426.82,72.02,48.81,0,0,26.03,5.15,296.25,4.96,ATC Tower,0,October,10,Friday,4,8,2020,2020-10-23,17.856,WNW
2020-10-23 08:59:00,14,0,0,1.43,8.86,10.17,10.04,13.72,3.46,16.21,65.78,15814.28,76.83,46.5,0.36,1.25,25.95,1.92,296.25,4.96,Secondary Runway 01,0.08,October,10,Friday,4,8,2020,2020-10-23,17.856,WNW
2020-10-23 08:59:00,13,0,454.66,1.38,8.96,12.94,1.06,25.15,0.5,13.84,57.61,44558.3,63.48,53.19,0,0,31.43,4.47,296.25,4.96,Royal Terminal,0,October,10,Friday,4,8,2020,2020-10-23,17.856,WNW
2020-10-23 08:59:00,14,0,469.65,1.41,18.16,20.71,7.92,4.76,0,14.85,62.8,13129.38,77.11,43.63,0,0,29.06,1.78,296.25,4.96,Secondary Runway 02,0,October,10,Friday,4,8,2020,2020-10-23,17.856,WNW
2020-10-23 16:59:00,15,0,465.6,1.57,11.14,11.52,16.2,0,12.37,15.17,61.57,438.91,77.06,45.33,0,0,23.43,0.03,202.5,2.95,Secondary Runway 02,0,October,10,Friday,4,16,2020,2020-10-23,10.62,SSW
2020-10-23 16:59:00,15,0,0,1.55,15.51,8.58,24.87,0,24.58,15.03,62.19,602.82,74.1,49.81,1.02,2.9,27.35,0.04,202.5,2.95,Secondary Runway 01,0.22,October,10,Friday,4,16,2020,2020-10-23,10.62,SSW
2020-10-23 16:59:00,30,0,510.11,1.62,61.95,40.23,64.2,4.83,18.86,15.34,58.78,1599.82,68.48,51.73,0,0,27.22,0.24,202.5,2.95,ATC Tower,0,October,10,Friday,4,16,2020,2020-10-23,10.62,SSW
2020-10-23 16:59:00,19,0,436.79,1.59,7.4,9.84,18.05,2.13,34.98,14.61,59.45,1943.98,67.13,55.44,0,0,25.41,0.41,202.5,2.95,Royal Terminal,0,October,10,Friday,4,16,2020,2020-10-23,10.62,SSW
2020-10-24 00:59:00,16,0,0,1.65,5.81,2.14,12.29,2.54,1.7,26.81,59.21,1524.74,73.23,49.94,0.92,2.88,17.13,0.28,299.25,2.07,Secondary Runway 01,0.19,October,10,Saturday,5,0,2020,2020-10-24,7.452,WNW
2020-10-24 00:59:00,17,0,510.85,1.77,22.83,29.11,27.29,6.36,0.13,26.73,59.07,1091.31,69.14,50.73,0,0,17.1,0.18,300.5,1.87,ATC Tower,0,October,10,Saturday,5,0,2020,2020-10-24,6.732,WNW
2020-10-24 00:59:00,16,0,483.02,1.65,8.66,0.79,10.69,2.37,12.05,17.61,56.8,1092.46,72.54,45.4,0,0,15.05,0.29,299.25,1.81,Secondary Runway 02,0,October,10,Saturday,5,0,2020,2020-10-24,6.516,WNW
2020-10-24 00:59:00,16,0,448.1,1.64,0.98,1.18,6.09,1.39,20.2,17.52,58.09,784.29,69.14,53.38,0,0,16.15,0.19,305.5,1.81,Royal Terminal,0,October,10,Saturday,5,0,2020,2020-10-24,6.516,NW
2020-10-24 08:59:00,14,0,471.7,1.46,25.25,26.01,10.58,8.27,0,13.28,56.5,13267.59,73.17,42.21,0,0,30.06,1.85,109.38,1.81,Secondary Runway 02,0,October,10,Saturday,5,8,2020,2020-10-24,6.516,ESE
2020-10-24 08:59:00,14,0,452.55,1.46,2.6,15.94,2.97,284.13,0.37,17.46,58.71,44276.28,61.83,55.95,0,0,27.5,4.66,109.38,1.81,Royal Terminal,0,October,10,Saturday,5,8,2020,2020-10-24,6.516,ESE
2020-10-24 08:59:00,14,0,0,1.48,10.76,13.49,10.72,25.07,2.96,21.85,58.52,15892.73,73.52,45.98,1.29,3.65,22.86,2.05,109.38,1.81,Secondary Runway 01,0.27,October,10,Saturday,5,8,2020,2020-10-24,6.516,ESE
2020-10-24 08:59:00,14,0,498.33,1.46,19.34,38.18,4.68,789.74,0,21.75,56.48,49536.4,68.56,49.39,0,0,22.81,5.29,109.38,1.81,ATC Tower,0,October,10,Saturday,5,8,2020,2020-10-24,6.516,ESE
2020-10-24 16:59:00,16,0,444.81,1.67,16.15,20.5,16.91,18.96,25.99,14.38,60.84,1858.1,67.54,57.29,0,0,25.41,0.45,112,2.5,Royal Terminal,0,October,10,Saturday,5,16,2020,2020-10-24,9,ESE
